timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1567245096437,Sat Aug 31 02:51:36 PDT 2019,193,331,52,20,1,"as sea level rises, we should retreat and allow native plants and animals to migrate into the space we vacate - plants and birds need it"
1567244748325,Sat Aug 31 02:45:48 PDT 2019,192,331,1,0,-1,Why not put the Maui dolphins in the Napier aquarium to breed and raise money to help save them
1567244652458,Sat Aug 31 02:44:12 PDT 2019,191,331,1,0,-1,New Zealanders care about nature and our native species
1567244599472,Sat Aug 31 02:43:19 PDT 2019,190,331,80,5,1,The resource management act review must address cumulative adverse effects - many minor losses add up to significant losses otherwise
1567244488650,Sat Aug 31 02:41:28 PDT 2019,189,331,85,7,1,"Many private land owners will protect native biodiversity on their land if they know how to, and are assisted/encouraged"
1567195704606,Fri Aug 30 13:08:24 PDT 2019,188,325,1,0,-1,NZ is a unique world treasure  we need to assure it has a future
1567194326138,Fri Aug 30 12:45:26 PDT 2019,187,323,41,19,1,For all predators to be killed off new laws will be needed to enforce this plan across all lands.
1567194258807,Fri Aug 30 12:44:18 PDT 2019,186,323,14,44,1,Maori are being included in this plan because there's 1 million hectares of Maori land that needs to be poisoned.
1567194174150,Fri Aug 30 12:42:54 PDT 2019,185,323,15,44,1,There are many exciting new ways to properly engage with nature this plan isn't one of them.
1567121234726,Thu Aug 29 16:27:14 PDT 2019,184,315,1,0,-1,"Killing for conservation is an example of human logic being applied to natural systems, that operate outside of our proper understanding."
1567121120309,Thu Aug 29 16:25:20 PDT 2019,183,315,1,0,-1,Rather than gaining a balanced view this survey is designed to channel people's thinking in a certain way. =Zero proper discussion.
1567120804865,Thu Aug 29 16:20:04 PDT 2019,182,315,1,0,-1,NZ is being asked to allow a bureaucracy to impose a view of nature on natural systems we have little understanding of.
1567075030796,Thu Aug 29 03:37:10 PDT 2019,181,312,1,0,-1,The world is in a continual state of change and evolution. As one plant or animal disappears another takes its place.
1567074832945,Thu Aug 29 03:33:52 PDT 2019,180,312,1,0,-1,As no ecosystem is ever browser  or predator free trying to eliminate them completely is both undesirable and impossible.
1567068101535,Thu Aug 29 01:41:41 PDT 2019,179,309,92,19,1,Prohibiting dogs from entering forests with kiwis and beaches with nesting dotterels needs to be taken more seriously.
1567067683901,Thu Aug 29 01:34:43 PDT 2019,178,309,26,28,1,There aren't enough endemic bird species being bred in captivity.
1567067250739,Thu Aug 29 01:27:30 PDT 2019,177,309,68,21,1,Preventing the illegal ownership of possums and ferrets as pets needs to be enforced more seriously.
1567041182923,Wed Aug 28 18:13:02 PDT 2019,176,298,1,0,-1,DOC have been starved of finance for many years and while that has been redressed slightly more backing is needed for biodiversity
1567038309784,Wed Aug 28 17:25:09 PDT 2019,175,270,1,0,-1,"Biodiversity habitat and climate change response should go hand in hand - plant specification, farming practice can contribute to both."
